apontamento_id,projeto_id,analista_id,data,horas,atividade
APT002511,PRJ0032,ANL024,2026-02-23,4.0,Testes
APT007813,PRJ0111,ANL017,2026-04-20,4.0,Documentação
APT007162,PRJ0102,ANL007,2025-01-20,6.0,Documentação
APT004213,PRJ0055,ANL002,2024-07-22,2.0,Reunião Com Cliente
APT002763,PRJ0034,ANL006,2024-03-14,75.0,Etl
APT000200,PRJ0004,ANL023,2024-04-01,6.0,Reunião Com Cliente
APT008228,PRJ0119,ANL006,2024-05-23,4.0,Etl
APT009389,PRJ0135,ANL020,2024-03-05,2.0,Apresentação
APT000846,PRJ0010,ANL007,2024-08-19,4.0,Documentação
APT009537,PRJ0136,ANL019,2026-01-13,4.0,Documentação
APT002544,PRJ0032,ANL006,2026-06-15,55.0,Testes
APT005748,PRJ0081,ANL005,2026-03-30,35.0,Testes
APT000508,PRJ0007,ANL010,2024-10-03,85.0,Etl
APT003767,PRJ0047,ANL012,2024-08-08,3.0,Testes
APT000021,PRJ0001,ANL016,2024-03-25,6.0,Documentação
APT009387,PRJ0135,ANL014,2024-03-15,6.0,Reunião Com Cliente
APT004678,PRJ0063,ANL013,2026-05-13,3.0,Coleta
APT008331,PRJ0120,ANL001,2026-06-22,45.0,Coleta
APT009178,PRJ0131,ANL009,2024-02-26,35.0,Testes
APT005573,PRJ0079,ANL024,2025-06-30,25.0,Modelagem
APT001894,PRJ0024,ANL011,2025-08-27,4.0,Coleta
APT006667,PRJ0093,ANL002,2024-10-15,4.0,Reunião Com Cliente
APT004099,PRJ0053,ANL002,2026-02-20,8.0,Coleta
APT006007,PRJ0082,ANL010,2025-07-07,6.0,Documentação
APT004089,PRJ0052,ANL016,2026-04-06,6.0,Documentação
APT007557,PRJ0106,ANL015,2026-04-22,6.0,Dashboard
APT004362,PRJ0057,ANL012,2026-04-27,8.0,Testes
APT004204,PRJ0055,ANL020,2024-10-10,25.0,Documentação
APT005560,PRJ0078,ANL017,2025-07-07,6.0,Coleta
APT005682,PRJ0080,ANL009,2024-11-21,4.0,Dashboard
APT001469,PRJ0017,ANL010,2025-02-10,6.0,Dashboard
APT003623,PRJ0046,ANL010,2024-02-09,4.0,Testes
APT004715,PRJ0063,ANL019,2026-05-29,6.0,Documentação
APT004970,PRJ0066,ANL009,2024-04-11,35.0,Dashboard
APT005153,PRJ0070,ANL016,2025-07-23,6.0,Apresentação
APT005620,PRJ0079,ANL018,2025-07-16,3.0,Modelagem
APT000378,PRJ0006,ANL002,2025-04-21,2.0,Documentação
APT005648,PRJ0079,ANL018,2025-06-11,2.0,Coleta
APT009575,PRJ0138,ANL023,2026-05-26,8.0,Reunião Com Cliente
APT003100,PRJ0039,ANL007,2024-10-28,2.0,Etl
APT000202,PRJ0004,ANL005,2024-04-09,2.0,Apresentação
APT000647,PRJ0008,ANL005,2026-04-15,25.0,Reunião Com Cliente
APT000097,PRJ0003,ANL015,2025-08-18,4.0,Coleta
APT006564,PRJ0092,ANL013,2024-08-23,7.0,Apresentação
APT001924,PRJ0025,ANL016,2025-02-17,75.0,Testes
APT005398,PRJ0076,ANL009,2024-06-11,65.0,Apresentação
APT003603,PRJ0045,ANL004,2025-03-12,4.0,Testes
APT004573,PRJ0062,ANL017,2024-11-14,2.0,Reunião Com Cliente
APT002137,PRJ0026,ANL015,2025-12-26,4.5,Coleta
APT003576,PRJ0045,ANL010,2025-02-24,6.0,Modelagem
APT008330,PRJ0120,ANL001,2026-07-04,3.0,Etl
APT001281,PRJ0014,ANL020,2024-07-15,85.0,Etl
APT007835,PRJ0112,ANL015,2025-08-11,4.0,Testes
APT006300,PRJ0086,ANL009,2026-03-23,4.0,Dashboard
APT006350,PRJ0086,ANL003,2026-03-23,35.0,Documentação
APT000058,PRJ0002,ANL019,2024-10-04,4.0,Documentação
APT002269,PRJ0029,ANL019,2025-11-03,8.0,Reunião Com Cliente
APT005826,PRJ0081,ANL005,2026-06-05,75.0,Dashboard
APT000353,PRJ0006,ANL008,2025-05-07,5.0,Modelagem
APT003356,PRJ0042,ANL019,2025-06-23,8.0,Coleta
APT003318,PRJ0042,ANL019,2025-07-04,7.0,Dashboard
APT002445,PRJ0032,ANL012,2026-02-18,3.0,Etl
APT003855,PRJ0049,ANL006,2026-02-16,35.0,Modelagem
APT008929,PRJ0127,ANL012,2025-09-22,6.0,Coleta
APT006171,PRJ0083,ANL021,2025-06-02,6.0,Modelagem
APT007669,PRJ0109,ANL013,2026-04-14,7.0,Apresentação
APT008425,PRJ0120,ANL001,2026-06-08,4.0,Dashboard
APT000564,PRJ0007,ANL022,2024-10-28,5.0,Etl
APT005640,PRJ0079,ANL024,2025-06-23,8.0,Apresentação
APT003930,PRJ0050,ANL014,2025-10-20,3.0,Dashboard
APT009596,PRJ0138,ANL005,2026-05-29,8.0,Testes
APT009300,PRJ0133,ANL024,2026-06-15,65.0,Modelagem
APT004028,PRJ0052,ANL004,2026-04-14,4.0,Reunião Com Cliente
APT004872,PRJ0065,ANL022,2026-03-20,7.0,Modelagem
APT002327,PRJ0029,ANL019,2025-07-22,6.0,Modelagem
APT001574,PRJ0019,ANL016,2025-01-06,4.0,Apresentação
APT008710,PRJ0122,ANL021,2025-09-01,7.0,Documentação
APT007831,PRJ0111,ANL011,2026-04-23,8.0,Dashboard
APT003005,PRJ0037,ANL004,2025-06-12,5.0,Testes
APT001089,PRJ0012,ANL005,2026-02-10,6.0,Modelagem
APT008956,PRJ0128,ANL011,2026-04-02,3.0,Apresentação
APT002289,PRJ0029,ANL013,2025-08-28,5.0,Etl
APT008015,PRJ0115,ANL017,2024-02-07,7.0,Modelagem
APT006929,PRJ0099,ANL009,2025-05-12,4.0,Dashboard
APT004589,PRJ0062,ANL011,2024-12-19,4.0,Modelagem
APT006458,PRJ0089,ANL010,2024-08-29,55.0,Coleta
APT000071,PRJ0003,ANL003,2025-08-26,7.0,Testes
APT009456,PRJ0136,ANL013,2026-03-30,6.0,Etl
APT001271,PRJ0014,ANL014,2024-09-30,6.0,Coleta
APT009291,PRJ0133,ANL006,2026-06-22,3.0,Reunião Com Cliente
APT005751,PRJ0081,ANL011,2026-05-05,2.0,Dashboard
APT004819,PRJ0064,ANL020,2026-05-12,3.0,Coleta
APT008651,PRJ0122,ANL021,2025-09-05,65.0,Testes
APT003858,PRJ0049,ANL006,2026-02-10,4.0,Reunião Com Cliente
APT002407,PRJ0030,ANL009,2024-10-14,7.0,Testes
APT000233,PRJ0005,ANL023,2025-03-10,2.0,Documentação
APT009158,PRJ0131,ANL021,2024-02-26,6.0,Documentação
APT000390,PRJ0006,ANL020,2025-03-24,5.0,Reunião Com Cliente
APT008397,PRJ0120,ANL019,2026-06-12,2.0,Documentação
APT000284,PRJ0005,ANL005,2025-01-08,6.0,Documentação
APT004653,PRJ0063,ANL013,2026-05-25,2.0,Dashboard
APT002632,PRJ0034,ANL006,2024-01-22,3.0,Reunião Com Cliente
APT000920,PRJ0012,ANL017,2026-05-15,2.0,Documentação
APT003192,PRJ0040,ANL006,2025-04-08,4.0,Modelagem
APT004284,PRJ0056,ANL009,2025-03-27,7.0,Dashboard
APT003639,PRJ0046,ANL016,2024-02-23,3.0,Apresentação
APT005567,PRJ0079,ANL024,2025-06-23,2.0,Coleta
APT006923,PRJ0098,ANL024,2025-01-09,55.0,Etl
APT000534,PRJ0007,ANL016,2024-12-31,5.0,Reunião Com Cliente
APT003027,PRJ0037,ANL004,2025-05-19,3.0,Documentação
APT005895,PRJ0081,ANL005,2026-05-07,35.0,Coleta
APT008417,PRJ0120,ANL019,2026-05-25,8.0,Coleta
APT005489,PRJ0078,ANL011,2025-07-15,85.0,Documentação
APT004212,PRJ0055,ANL002,2024-06-20,75.0,Coleta
APT008773,PRJ0124,ANL010,2024-09-25,4.0,Apresentação
APT007622,PRJ0108,ANL008,2024-06-25,35.0,Testes
APT001583,PRJ0019,ANL022,2024-12-16,6.0,Testes
APT007379,PRJ0106,ANL021,2026-06-24,6.0,Documentação
APT002783,PRJ0034,ANL024,2024-03-04,8.0,Testes
APT006991,PRJ0100,ANL004,2026-05-21,5.0,Apresentação
APT003357,PRJ0042,ANL019,2025-09-16,6.0,Etl
APT007483,PRJ0106,ANL003,2026-03-06,8.0,Modelagem
APT007167,PRJ0102,ANL019,2025-02-26,35.0,Coleta
APT001339,PRJ0015,ANL016,2025-09-29,6.5,Apresentação
APT003803,PRJ0048,ANL023,2024-12-30,5.0,Apresentação
APT001812,PRJ0024,ANL023,2025-08-20,5.0,Documentação
APT000106,PRJ0003,ANL015,2025-08-18,8.0,Apresentação
APT006291,PRJ0086,ANL003,2026-05-15,2.0,Apresentação
APT006064,PRJ0083,ANL003,2025-07-08,5.0,Testes
APT004172,PRJ0055,ANL014,2024-07-10,4.0,Dashboard
APT006597,PRJ0093,ANL008,2024-09-12,25.0,Dashboard
APT007576,PRJ0106,ANL003,2026-04-30,6.0,Documentação
APT001066,PRJ0012,ANL005,2026-05-04,4.0,Apresentação
APT005976,PRJ0082,ANL016,2025-03-25,55.0,Reunião Com Cliente
APT007533,PRJ0106,ANL003,2026-06-22,8.0,Reunião Com Cliente
APT003654,PRJ0046,ANL004,2024-02-29,5.0,Modelagem
APT008489,PRJ0120,ANL019,2026-05-21,8.0,Modelagem
APT006576,PRJ0093,ANL020,2024-08-30,7.0,Apresentação
APT005762,PRJ0081,ANL017,2026-05-11,7.0,Modelagem
APT002903,PRJ0036,ANL001,2026-05-25,6.0,Documentação
APT007492,PRJ0106,ANL015,2026-05-22,4.0,Coleta
APT005477,PRJ0078,ANL017,2025-09-22,3.0,Apresentação
APT005292,PRJ0073,ANL009,2025-02-21,2.0,Dashboard
APT001451,PRJ0017,ANL022,2025-01-17,8.0,Modelagem
APT007309,PRJ0104,ANL006,2024-05-03,6.0,Apresentação
APT003225,PRJ0041,ANL023,2025-04-30,2.0,Reunião Com Cliente
APT007376,PRJ0106,ANL021,2026-06-24,7.0,Reunião Com Cliente
APT004444,PRJ0059,ANL020,2025-04-02,35.0,Testes
APT003617,PRJ0046,ANL010,2024-01-29,8.0,Testes
APT003929,PRJ0050,ANL002,2025-09-15,2.0,Testes
APT005664,PRJ0079,ANL012,2025-07-01,2.0,Apresentação
APT009057,PRJ0130,ANL001,2025-06-11,7.0,Apresentação
APT006213,PRJ0084,ANL023,2025-08-18,6.0,Modelagem
APT000244,PRJ0005,ANL023,2024-12-31,4.0,Etl
APT009026,PRJ0129,ANL019,2025-12-15,3.0,Documentação
APT001783,PRJ0023,ANL005,2026-03-30,3.0,Modelagem
APT004802,PRJ0064,ANL020,2026-12-05,2.0,Apresentação
APT003280,PRJ0042,ANL001,2025-03-26,7.0,Documentação
APT000572,PRJ0008,ANL011,2026-03-09,4.0,Documentação
APT007776,PRJ0110,ANL014,2025-02-03,7.0,Dashboard
APT006673,PRJ0093,ANL008,2024-09-25,7.0,Testes
APT005937,PRJ0081,ANL017,2026-06-18,55.0,Reunião Com Cliente
APT007673,PRJ0109,ANL001,2026-03-16,65.0,Etl
APT007113,PRJ0101,ANL012,2026-05-06,4.0,Apresentação
APT005685,PRJ0080,ANL009,2024-11-27,2.0,Etl
APT009452,PRJ0136,ANL001,2026-03-18,7.0,Apresentação
APT004055,PRJ0052,ANL016,2026-03-10,35.0,Coleta
APT004536,PRJ0061,ANL006,2025-04-28,65.0,Testes
APT002770,PRJ0034,ANL006,2024-03-18,6.0,Etl
APT007795,PRJ0110,ANL002,2025-02-14,3.5,Reunião Com Cliente
APT000369,PRJ0006,ANL020,2025-03-31,65.0,Testes
APT005659,PRJ0079,ANL006,2025-06-06,6.5,Coleta
APT006548,PRJ0091,ANL015,2025-12-22,35.0,Reunião Com Cliente
APT002953,PRJ0036,ANL001,2026-05-04,2.0,Testes
APT007222,PRJ0103,ANL005,2025-02-14,6.0,Reunião Com Cliente
APT002432,PRJ0031,ANL009,2024-10-21,8.0,Etl
APT009724,PRJ0140,ANL024,2025-11-19,55.0,Dashboard
APT003424,PRJ0042,ANL001,2025-05-06,4.0,Documentação
APT005040,PRJ0069,ANL024,2024-05-09,65.0,Dashboard
APT002504,PRJ0032,ANL024,2026-03-04,6.0,Coleta
APT008704,PRJ0122,ANL009,2025-11-11,85.0,Coleta
APT001520,PRJ0018,ANL005,2025-10-06,75.0,Modelagem
APT005430,PRJ0077,ANL014,2024-11-05,6.0,Etl
APT006977,PRJ0099,ANL003,2025-06-30,45.0,Etl
APT000593,PRJ0008,ANL011,2026-06-01,4.0,Modelagem
APT000133,PRJ0003,ANL009,2025-07-21,4.5,Testes
APT007931,PRJ0114,ANL005,2024-04-26,2.0,Documentação
APT009350,PRJ0134,ANL021,2026-01-05,6.0,Coleta
APT009383,PRJ0135,ANL020,2024-03-05,4.0,Coleta
APT000894,PRJ0011,ANL008,2025-09-01,6.0,Apresentação
APT008104,PRJ0118,ANL002,2026-02-09,4.0,Modelagem
APT009693,PRJ0140,ANL006,2026-02-02,2.0,Dashboard
APT009498,PRJ0136,ANL013,2026-03-09,6.0,Dashboard
APT002404,PRJ0030,ANL015,2024-10-14,55.0,Dashboard
APT000862,PRJ0010,ANL007,2024-07-15,3.0,Modelagem
APT004572,PRJ0062,ANL023,2024-11-26,6.0,Reunião Com Cliente
APT003887,PRJ0050,ANL020,2025-10-13,4.0,Dashboard
APT008648,PRJ0122,ANL015,2025-09-08,4.0,Testes
APT009124,PRJ0130,ANL007,2025-04-16,45.0,Dashboard
APT002002,PRJ0026,ANL021,2025-10-13,5.0,Modelagem
APT009136,PRJ0130,ANL001,2025-05-23,4.0,Apresentação
APT003442,PRJ0042,ANL001,2025-08-04,6.0,Modelagem
APT007023,PRJ0101,ANL012,2026-05-08,85.0,Reunião Com Cliente
APT007333,PRJ0104,ANL012,2024-05-16,5.5,Dashboard
APT001167,PRJ0013,ANL023,2024-12-09,2.0,Reunião Com Cliente
APT001480,PRJ0017,ANL022,2025-01-15,3.0,Coleta
APT008482,PRJ0120,ANL019,2026-04-06,6.0,Coleta
APT006633,PRJ0093,ANL014,2024-09-06,6.0,Documentação
APT001638,PRJ0021,ANL008,2025-03-12,3.0,Reunião Com Cliente
APT002948,PRJ0036,ANL007,2026-04-28,65.0,Modelagem
APT007470,PRJ0106,ANL003,2026-06-25,65.0,Testes
APT004944,PRJ0066,ANL009,2024-12-03,85.0,Testes
APT007361,PRJ0106,ANL015,2026-05-27,6.0,Etl
APT008999,PRJ0129,ANL013,2026-01-28,8.0,Coleta
APT002064,PRJ0026,ANL021,2025-10-28,2.0,Dashboard
APT002366,PRJ0029,ANL001,2025-06-20,45.0,Coleta
APT008685,PRJ0122,ANL009,2025-11-14,6.0,Reunião Com Cliente
APT003118,PRJ0039,ANL013,2024-11-04,7.0,Coleta
APT006470,PRJ0089,ANL022,2024-08-28,65.0,Reunião Com Cliente
APT007602,PRJ0107,ANL017,2025-04-21,7.0,Documentação
APT009560,PRJ0137,ANL019,2025-07-14,2.0,Modelagem
APT001612,PRJ0020,ANL022,2024-03-14,6.0,Documentação
APT004627,PRJ0063,ANL007,2026-06-26,6.0,Testes
APT005442,PRJ0077,ANL008,2024-10-22,65.0,Modelagem
APT004143,PRJ0053,ANL002,2026-03-31,4.0,Modelagem
APT004644,PRJ0063,ANL007,2026-06-15,6.0,Modelagem
APT008181,PRJ0119,ANL012,2024-02-29,3.0,Etl
APT004334,PRJ0056,ANL009,2025-04-21,7.0,Testes
APT001159,PRJ0013,ANL023,2024-11-25,3.5,Dashboard
APT008294,PRJ0120,ANL001,2026-04-22,5.0,Coleta
APT000472,PRJ0007,ANL016,2025-02-14,7.0,Modelagem
APT003547,PRJ0043,ANL005,2025-12-02,7.5,Etl
APT001592,PRJ0019,ANL004,2025-02-10,45.0,Reunião Com Cliente
APT000514,PRJ0007,ANL016,2025-01-13,85.0,Dashboard
APT004686,PRJ0063,ANL001,2026-05-28,5.0,Coleta
APT007448,PRJ0106,ANL015,2026-04-05,6.0,Modelagem
APT000171,PRJ0004,ANL017,2024-04-24,3.0,Documentação
APT005159,PRJ0070,ANL010,2025-05-20,7.0,Documentação
APT003963,PRJ0051,ANL005,2024-11-25,2.0,Modelagem
APT000367,PRJ0006,ANL020,2025-05-19,2.0,Reunião Com Cliente
APT007863,PRJ0113,ANL010,2024-05-29,6.0,Modelagem
APT003350,PRJ0042,ANL007,2025-09-12,4.0,Apresentação
APT008318,PRJ0120,ANL019,2026-05-20,65.0,Testes
APT007357,PRJ0106,ANL015,2026-01-04,4.5,Apresentação
APT002163,PRJ0026,ANL021,2025-09-18,4.0,Dashboard
APT007231,PRJ0103,ANL023,2025-02-14,8.5,Apresentação
APT002486,PRJ0032,ANL018,2026-06-02,8.0,Documentação
APT006650,PRJ0093,ANL002,2024-11-14,2.0,Reunião Com Cliente
APT002259,PRJ0029,ANL001,2025-10-09,4.0,Apresentação
APT004390,PRJ0057,ANL018,2026-03-23,7.0,Documentação
APT005498,PRJ0078,ANL011,2025-10-22,3.0,Modelagem
APT002239,PRJ0028,ANL022,2024-10-07,7.5,Coleta
APT004933,PRJ0066,ANL015,2024-11-01,6.0,Testes
APT000125,PRJ0003,ANL021,2025-06-18,4.0,Etl
APT007750,PRJ0109,ANL019,2026-05-11,3.0,Dashboard
APT004797,PRJ0064,ANL008,2026-04-06,8.0,Coleta
APT005162,PRJ0070,ANL022,2025-07-07,2.0,Testes
APT009653,PRJ0139,ANL011,2024-10-12,25.0,Coleta
APT004503,PRJ0060,ANL018,2025-05-12,6.0,Modelagem
APT001983,PRJ0025,ANL004,2025-02-21,5.0,Documentação
APT005619,PRJ0079,ANL006,2025-05-14,2.0,Coleta
APT000597,PRJ0008,ANL023,2026-04-29,5.0,Coleta
APT003915,PRJ0050,ANL014,2025-10-17,2.0,Apresentação
APT006006,PRJ0082,ANL022,2025-04-14,4.0,Testes
APT004352,PRJ0056,ANL009,2025-04-07,6.0,Coleta
APT003053,PRJ0039,ANL007,2025-02-03,85.0,Documentação
APT001745,PRJ0023,ANL023,2026-03-09,65.0,Coleta
APT001410,PRJ0016,ANL004,2026-06-04,2.0,Etl
APT009084,PRJ0130,ANL001,2025-06-16,6.0,Documentação
APT000474,PRJ0007,ANL022,2024-10-01,65.0,Documentação
APT001120,PRJ0013,ANL023,2024-10-30,45.0,Coleta
APT003934,PRJ0050,ANL002,2025-01-10,8.0,Coleta
APT000234,PRJ0005,ANL011,2025-02-13,8.0,Documentação
APT005879,PRJ0081,ANL005,2026-05-05,7.0,Modelagem
APT007700,PRJ0109,ANL019,2026-04-24,3.0,Testes
APT001658,PRJ0021,ANL020,2025-12-22,8.0,Coleta
APT004978,PRJ0066,ANL003,2024-10-22,4.0,Reunião Com Cliente
APT004987,PRJ0067,ANL001,2024-06-03,8.0,Apresentação
APT005276,PRJ0072,ANL012,2025-10-10,35.0,Coleta
APT002757,PRJ0034,ANL018,2024-04-09,6.0,Dashboard
APT000511,PRJ0007,ANL010,2024-11-15,2.5,Apresentação
APT004633,PRJ0063,ANL001,2026-06-02,4.0,Documentação
APT007882,PRJ0113,ANL010,2024-04-29,3.0,Dashboard
APT001449,PRJ0017,ANL022,2025-02-20,8.0,Coleta
APT004956,PRJ0066,ANL021,2024-10-12,6.0,Documentação
APT000939,PRJ0012,ANL017,2026-04-20,6.0,Modelagem
APT003590,PRJ0045,ANL016,2025-03-11,3.0,Testes
APT004171,PRJ0055,ANL002,2024-07-15,5.0,Reunião Com Cliente
APT001683,PRJ0022,ANL003,2026-02-20,65.0,Dashboard
APT002344,PRJ0029,ANL013,2025-08-25,25.0,Modelagem
APT005454,PRJ0078,ANL005,2025-06-16,55.0,Testes
APT003338,PRJ0042,ANL013,2025-04-28,6.0,Etl
APT007255,PRJ0103,ANL005,2025-01-31,6.0,Documentação
APT003834,PRJ0048,ANL023,2024-12-10,8.0,Apresentação
APT004720,PRJ0063,ANL013,2026-06-01,4.0,Dashboard
APT006388,PRJ0089,ANL022,2024-06-25,45.0,Testes
APT006413,PRJ0089,ANL016,2024-08-26,7.0,Dashboard
APT000135,PRJ0003,ANL015,2025-10-14,55.0,Reunião Com Cliente
APT007055,PRJ0101,ANL006,2026-04-20,7.0,Coleta
APT006565,PRJ0092,ANL007,2024-08-14,6.0,Testes
APT004887,PRJ0065,ANL022,2026-02-18,65.0,Apresentação
APT009003,PRJ0129,ANL013,2025-12-03,6.0,Dashboard
APT002304,PRJ0029,ANL019,2025-09-24,3.0,Testes
APT005569,PRJ0079,ANL006,2025-05-22,6.5,Testes
APT006544,PRJ0091,ANL015,2025-12-04,4.0,Reunião Com Cliente
APT007547,PRJ0106,ANL015,2026-04-09,25.0,Testes
APT004247,PRJ0055,ANL002,2024-07-18,2.0,Dashboard
APT008453,PRJ0120,ANL007,2026-06-15,2.0,Modelagem
APT002039,PRJ0026,ANL003,2025-09-29,65.0,Apresentação
APT007402,PRJ0106,ANL009,2026-04-06,6.0,Documentação
APT002016,PRJ0026,ANL021,2026-08-01,45.0,Apresentação
APT005205,PRJ0070,ANL004,2025-04-11,5.0,Reunião Com Cliente
APT005363,PRJ0075,ANL014,2025-08-05,3.0,Testes
APT001875,PRJ0024,ANL017,2025-09-16,65.0,Modelagem
APT008930,PRJ0127,ANL012,2025-11-06,3.0,Coleta
APT007319,PRJ0104,ANL006,2024-04-30,2.0,Testes
APT006666,PRJ0093,ANL002,2024-09-30,6.0,Coleta
APT007256,PRJ0103,ANL017,2025-01-27,3.0,Testes
APT003297,PRJ0042,ANL001,2025-02-06,85.0,Testes
APT003085,PRJ0039,ANL001,2025-01-22,4.0,Coleta
APT000164,PRJ0004,ANL017,2024-03-25,75.0,Etl
APT004747,PRJ0064,ANL008,2026-05-11,7.0,Apresentação
APT005656,PRJ0079,ANL024,2025-06-23,3.0,Coleta
APT001143,PRJ0013,ANL011,2024-10-28,25.0,Apresentação
APT005853,PRJ0081,ANL017,2026-06-08,4.0,Testes
APT005383,PRJ0076,ANL021,2024-05-20,7.0,Reunião Com Cliente
APT002372,PRJ0029,ANL013,2025-11-10,4.0,Etl
APT003758,PRJ0047,ANL024,2024-12-12,8.0,Reunião Com Cliente
APT001194,PRJ0014,ANL002,2024-10-03,2.0,Reunião Com Cliente
APT006601,PRJ0093,ANL008,2024-04-09,4.0,Reunião Com Cliente
APT000294,PRJ0005,ANL017,2025-04-03,45.0,Reunião Com Cliente
APT005830,PRJ0081,ANL023,2026-06-19,6.0,Dashboard
APT002881,PRJ0036,ANL019,2026-04-22,8.0,Coleta
APT001800,PRJ0024,ANL023,2025-10-14,4.0,Apresentação
APT006324,PRJ0086,ANL015,2026-04-20,6.0,Dashboard
APT000861,PRJ0010,ANL013,2024-05-08,6.0,Apresentação
APT003894,PRJ0050,ANL020,2025-11-06,2.0,Coleta
APT004520,PRJ0060,ANL012,2025-05-12,35.0,Reunião Com Cliente
APT008779,PRJ0124,ANL010,2024-10-16,6.0,Reunião Com Cliente
APT008760,PRJ0123,ANL008,2025-07-17,75.0,Etl
APT000854,PRJ0010,ANL019,2024-07-30,2.0,Etl
APT008664,PRJ0122,ANL021,2025-10-20,65.0,Coleta
APT008719,PRJ0122,ANL021,2025-09-05,2.0,Apresentação
APT008501,PRJ0121,ANL003,2026-06-04,8.0,Etl
APT000498,PRJ0007,ANL016,2025-01-29,45.0,Etl
APT001632,PRJ0021,ANL020,2025-10-17,3.0,Coleta
APT001852,PRJ0024,ANL005,2025-08-20,45.0,Coleta
APT003862,PRJ0049,ANL018,2026-01-20,6.0,Etl
APT005433,PRJ0077,ANL020,2024-11-22,6.0,Coleta
APT007066,PRJ0101,ANL018,2026-05-15,65.0,Dashboard
APT002683,PRJ0034,ANL012,2024-05-02,5.0,Coleta
APT001138,PRJ0013,ANL005,2024-10-30,7.0,Apresentação
APT008663,PRJ0122,ANL003,2025-09-22,6.0,Reunião Com Cliente
APT000562,PRJ0007,ANL004,2024-09-19,45.0,Modelagem
APT001482,PRJ0017,ANL004,2025-03-05,4.0,Testes
APT001755,PRJ0023,ANL011,2026-01-23,3.0,Etl
APT001192,PRJ0014,ANL020,2024-09-10,6.0,Modelagem
APT002803,PRJ0035,ANL016,2025-03-11,8.0,Testes
APT007098,PRJ0101,ANL018,2026-05-28,2.0,Etl
APT009669,PRJ0139,ANL017,2024-11-25,85.0,Testes
APT008849,PRJ0126,ANL023,2026-02-04,5.0,Apresentação
APT009006,PRJ0129,ANL007,2025-12-24,4.0,Etl
APT006797,PRJ0096,ANL003,2026-04-27,6.0,Etl
APT009585,PRJ0138,ANL017,2026-05-22,8.0,Coleta
APT001220,PRJ0014,ANL008,2024-07-08,2.0,Modelagem
APT005709,PRJ0080,ANL021,2024-11-20,6.0,Coleta
APT000351,PRJ0006,ANL014,2025-07-07,6.0,Etl
APT000038,PRJ0001,ANL022,2024-05-07,5.0,Documentação
APT003160,PRJ0039,ANL019,2025-01-13,6.0,Dashboard
APT007856,PRJ0112,ANL015,2025-08-06,4.0,Apresentação
APT006961,PRJ0099,ANL003,2025-06-16,6.0,Reunião Com Cliente
APT008534,PRJ0121,ANL015,2026-05-28,35.0,Testes
APT005212,PRJ0070,ANL022,2025-06-23,85.0,Etl
APT009726,PRJ0140,ANL024,2025-11-24,2.0,Documentação
APT006112,PRJ0083,ANL009,2025-08-06,2.0,Etl
APT000159,PRJ0004,ANL023,2024-04-04,4.0,Documentação
APT005537,PRJ0078,ANL005,2025-10-16,35.0,Dashboard
APT008200,PRJ0119,ANL006,2024-04-23,6.0,Dashboard
APT005183,PRJ0070,ANL016,2025-05-13,4.0,Dashboard
APT004496,PRJ0060,ANL012,2025-05-06,8.0,Dashboard
APT004493,PRJ0059,ANL008,2025-03-17,4.0,Modelagem
APT004861,PRJ0064,ANL014,2026-03-26,4.5,Modelagem
APT007320,PRJ0104,ANL018,2024-05-13,7.0,Documentação
APT001387,PRJ0016,ANL004,2026-05-18,6.0,Documentação
APT007860,PRJ0112,ANL021,2025-07-03,6.0,Coleta
APT005178,PRJ0070,ANL016,2025-03-21,65.0,Etl
APT000310,PRJ0006,ANL020,2025-04-28,3.0,Apresentação
APT008800,PRJ0124,ANL016,2024-10-14,65.0,Etl
APT004273,PRJ0056,ANL021,2025-03-03,6.0,Reunião Com Cliente
APT007568,PRJ0106,ANL021,2026-06-18,4.0,Apresentação
APT007753,PRJ0109,ANL013,2026-03-25,4.5,Coleta
APT009301,PRJ0133,ANL018,2026-06-01,6.5,Etl
APT008107,PRJ0118,ANL002,2026-02-02,4.5,Dashboard
APT005218,PRJ0070,ANL016,2025-06-30,7.0,Reunião Com Cliente
APT005655,PRJ0079,ANL024,2025-07-10,6.0,Reunião Com Cliente
APT001951,PRJ0025,ANL016,2025-04-04,8.0,Coleta
APT006684,PRJ0094,ANL016,2025-08-21,55.0,Coleta
APT001515,PRJ0018,ANL011,2025-10-06,6.0,Apresentação
APT005965,PRJ0081,ANL017,2026-04-08,4.0,Reunião Com Cliente
APT004554,PRJ0062,ANL023,2024-11-14,6.0,Etl
APT007031,PRJ0101,ANL024,2026-06-08,5.0,Testes
APT005490,PRJ0078,ANL011,2025-07-01,85.0,Modelagem
APT001815,PRJ0024,ANL005,2025-09-22,8.0,Documentação
APT002989,PRJ0037,ANL016,2025-09-06,6.0,Reunião Com Cliente
APT001452,PRJ0017,ANL010,2025-03-13,8.0,Etl
APT005266,PRJ0072,ANL006,2025-11-03,55.0,Reunião Com Cliente
APT009271,PRJ0133,ANL024,2026-06-03,6.0,Apresentação
APT000928,PRJ0012,ANL023,2026-04-27,55.0,Dashboard
APT001236,PRJ0014,ANL002,2024-07-31,6.0,Dashboard
APT006315,PRJ0086,ANL015,2026-03-16,6.0,Modelagem
APT008254,PRJ0119,ANL018,2024-01-16,7.0,Coleta
APT002752,PRJ0034,ANL006,2024-06-03,55.0,Etl
