apontamento_id,projeto_id,analista_id,data,horas,atividade
APT009178,PRJ0131,ANL009,2024-02-26,3.5,Testes
APT005573,PRJ0079,ANL024,2025-06-30,2.5,Modelagem
APT001894,PRJ0024,ANL011,2025-08-27,4,Coleta
APT006667,PRJ0093,ANL002,2024-10-15,4,Reunião com cliente
APT004099,PRJ0053,ANL002,2026-02-20,8,Coleta
APT006007,PRJ0082,ANL010,2025-07-07,6,Documentação
APT004089,PRJ0052,ANL016,2026-04-06,6,Documentação
APT007557,PRJ0106,ANL015,2026-04-22,6,Dashboard
APT004362,PRJ0057,ANL012,2026-04-27,8,Testes
APT004204,PRJ0055,ANL020,2024-10-10,2.5,Documentação
APT005560,PRJ0078,ANL017,2025-07-07,6,Coleta
APT005682,PRJ0080,ANL009,21/11/2024,4,Dashboard
APT001469,PRJ0017,ANL010,10-fev-2025,6,Dashboard
APT003623,PRJ0046,ANL010,2024-02-09,4,Testes
APT004715,PRJ0063,ANL019,2026-05-29,6,Documentação
APT004970,PRJ0066,ANL009,11/04/2024,3.5,Dashboard
APT005153,PRJ0070,ANL016,2025-07-23,6,Apresentação
APT005620,PRJ0079,ANL018,16-jul-2025,3,Modelagem
APT000378,PRJ0006,ANL002,04/21/2025,2,Documentação
APT005648,PRJ0079,ANL018,11-jun-2025,2,Coleta
APT009575,PRJ0138,ANL023,26-mai-2026,8,Reunião com cliente
APT003100,PRJ0039,ANL007,28-out-2024,2,ETL
APT000202,PRJ0004,ANL005,09-abr-2024,2,Apresentação
APT000647,PRJ0008,ANL005,2026-04-15,2.5,Reunião com cliente
APT000097,PRJ0003,ANL015,18-ago-2025,4,Coleta
APT006564,PRJ0092,ANL013,23/08/2024,7,Apresentação
APT001924,PRJ0025,ANL016,17-fev-2025,7.5,Testes
APT005398,PRJ0076,ANL009,2024-06-11,6.5,Apresentação
APT003603,PRJ0045,ANL004,12/03/2025,4,Testes
APT004573,PRJ0062,ANL017,2024-11-14,2,Reunião com cliente
APT002137,PRJ0026,ANL015,2025-12-26,"4,5",Coleta
APT003576,PRJ0045,ANL010,24-fev-2025,6,MODELAGEM
APT008330,PRJ0120,ANL001,04/07/2026,3,ETL
APT001281,PRJ0014,ANL020,07/15/2024,8.5,ETL
APT007835,PRJ0112,ANL015,2025-08-11,4,Testes
APT006300,PRJ0086,ANL009,03/23/2026,4,Dashboard
APT006350,PRJ0086,ANL003,2026-03-23,3.5,Documentação
APT000058,PRJ0002,ANL019,2024-10-04,4,Documentação
APT002269,PRJ0029,ANL019,2025-11-03,8,Reunião com cliente
APT005826,PRJ0081,ANL005,2026-06-05,7.5,DASHBOARD
APT000353,PRJ0006,ANL008,2025-05-07,5,Modelagem
APT003356,PRJ0042,ANL019,2025-06-23,8,Coleta
APT003318,PRJ0042,ANL019,04/07/2025,7,Dashboard
APT002445,PRJ0032,ANL012,2026-02-18,3,ETL
APT003855,PRJ0049,ANL006,16/02/2026,3.5,Modelagem
APT008929,PRJ0127,ANL012,2025-09-22,6,Coleta
APT006171,PRJ0083,ANL021,2025-06-02,6,Modelagem
APT007669,PRJ0109,ANL013,2026-04-14,7,Apresentação
APT008425,PRJ0120,ANL001,2026-06-08,4,Dashboard
APT000564,PRJ0007,ANL022,2024-10-28,5,ETL
APT005640,PRJ0079,ANL024,23/06/2025,8,Apresentação
APT003930,PRJ0050,ANL014,2025-10-20,3,Dashboard
APT009596,PRJ0138,ANL005,29-mai-2026,8,Testes
APT009300,PRJ0133,ANL024,2026-06-15,6.5,Modelagem
APT004028,PRJ0052,ANL004,2026-04-14,4,Reunião com cliente
APT004872,PRJ0065,ANL022,03/20/2026,7,Modelagem
APT002327,PRJ0029,ANL019,2025-07-22,6,Modelagem
APT001574,PRJ0019,ANL016,06-jan-2025,4,Apresentação
APT008710,PRJ0122,ANL021,2025-09-01,7,Documentação
APT007831,PRJ0111,ANL011,23/04/2026,8,Dashboard
APT003005,PRJ0037,ANL004,2025-06-12,5,Testes
APT001089,PRJ0012,ANL005,2026-02-10,6,Modelagem
APT008956,PRJ0128,ANL011,2026-04-02,3,Apresentação
APT002289,PRJ0029,ANL013,08/28/2025,5,ETL
APT008015,PRJ0115,ANL017,07/02/2024,7,Modelagem
APT006929,PRJ0099,ANL009,12-mai-2025,4,Dashboard
APT004589,PRJ0062,ANL011,2024-12-19,4,Modelagem
APT006458,PRJ0089,ANL010,2024-08-29,5.5,Coleta
APT000071,PRJ0003,ANL003,2025-08-26,7,Testes
APT009456,PRJ0136,ANL013,30-mar-2026,6,ETL
APT001271,PRJ0014,ANL014,2024-09-30,6,Coleta
APT009291,PRJ0133,ANL006,2026-06-22,3,Reunião com cliente
APT005751,PRJ0081,ANL011,2026-05-05,2,DASHBOARD
APT004819,PRJ0064,ANL020,2026-05-12,3,Coleta
APT008651,PRJ0122,ANL021,05-set-2025,6.5,TESTES
APT003858,PRJ0049,ANL006,2026-02-10,4,Reunião com cliente
APT002407,PRJ0030,ANL009,14-out-2024,7,Testes
APT000233,PRJ0005,ANL023,2025-03-10,2,Documentação
APT009158,PRJ0131,ANL021,2024-02-26,6,Documentação
APT000390,PRJ0006,ANL020,24/03/2025,5,Reunião com cliente
APT008397,PRJ0120,ANL019,2026-06-12,2,Documentação
APT000284,PRJ0005,ANL005,2025-01-08,6,Documentação
APT004653,PRJ0063,ANL013,25/05/2026,2,Dashboard
APT002632,PRJ0034,ANL006,01/22/2024,3,Reunião com cliente
APT000920,PRJ0012,ANL017,2026-05-15,2,Documentação
APT003192,PRJ0040,ANL006,08/04/2025,4,Modelagem
APT004284,PRJ0056,ANL009,03/27/2025,7,Dashboard
APT003639,PRJ0046,ANL016,23-fev-2024,3,Apresentação
APT005567,PRJ0079,ANL024,2025-06-23,2,Coleta
APT006923,PRJ0098,ANL024,09/01/2025,5.5,ETL
APT000534,PRJ0007,ANL016,2024-12-31,5,Reunião com cliente
APT003027,PRJ0037,ANL004,2025-05-19,3,Documentação
APT005895,PRJ0081,ANL005,2026-05-07,3.5,Coleta
APT008417,PRJ0120,ANL019,2026-05-25,8,Coleta
APT005489,PRJ0078,ANL011,2025-07-15,8.5,Documentação
APT004212,PRJ0055,ANL002,20/06/2024,7.5,Coleta
APT008773,PRJ0124,ANL010,2024-09-25,4,Apresentação
APT007622,PRJ0108,ANL008,25-jun-2024,3.5,Testes
APT001583,PRJ0019,ANL022,2024-12-16,6,Testes
APT007379,PRJ0106,ANL021,2026-06-24,6,Documentação
APT002783,PRJ0034,ANL024,2024-03-04,8,Testes
APT006991,PRJ0100,ANL004,21/05/2026,5,Apresentação
APT003357,PRJ0042,ANL019,2025-09-16,6,ETL
APT007483,PRJ0106,ANL003,06/03/2026,8,Modelagem
APT007167,PRJ0102,ANL019,26-fev-2025,3.5,Coleta
APT001339,PRJ0015,ANL016,2025-09-29,"6,5",Apresentação
APT003803,PRJ0048,ANL023,2024-12-30,5,Apresentação
APT001812,PRJ0024,ANL023,20-ago-2025,5,Documentação
APT000106,PRJ0003,ANL015,2025-08-18,8,Apresentação
APT006291,PRJ0086,ANL003,15/05/2026,2,Apresentação
APT006064,PRJ0083,ANL003,2025-07-08,5,Testes
APT004172,PRJ0055,ANL014,10/07/2024,4,Dashboard
APT006597,PRJ0093,ANL008,2024-09-12,2.5,Dashboard
APT007576,PRJ0106,ANL003,2026-04-30,6,DOCUMENTAÇÃO
APT001066,PRJ0012,ANL005,2026-05-04,4,Apresentação
APT005976,PRJ0082,ANL016,25/03/2025,5.5,REUNIÃO COM CLIENTE
APT007533,PRJ0106,ANL003,2026-06-22,8,Reunião com cliente
APT003654,PRJ0046,ANL004,02/29/2024,5,Modelagem
APT008489,PRJ0120,ANL019,21/05/2026,8,Modelagem
APT006576,PRJ0093,ANL020,2024-08-30,7,APRESENTAÇÃO
APT005762,PRJ0081,ANL017,2026-05-11,7,Modelagem
APT002903,PRJ0036,ANL001,25/05/2026,6,Documentação
APT007492,PRJ0106,ANL015,2026-05-22,4,Coleta
APT005477,PRJ0078,ANL017,2025-09-22,3,Apresentação
APT005292,PRJ0073,ANL009,02/21/2025,2,Dashboard
APT001451,PRJ0017,ANL022,2025-01-17,8,MODELAGEM
APT007309,PRJ0104,ANL006,2024-05-03,6,Apresentação
APT003225,PRJ0041,ANL023,30/04/2025,2,Reunião com cliente
APT007376,PRJ0106,ANL021,24/06/2026,7,REUNIÃO COM CLIENTE
APT004444,PRJ0059,ANL020,02-abr-2025,3.5,Testes
APT003617,PRJ0046,ANL010,29/01/2024,8,Testes
APT003929,PRJ0050,ANL002,2025-09-15,2,Testes
APT005664,PRJ0079,ANL012,2025-07-01,2,Apresentação
APT009057,PRJ0130,ANL001,11-jun-2025,7,Apresentação
APT006213,PRJ0084,ANL023,2025-08-18,6,Modelagem
APT000244,PRJ0005,ANL023,31-dez-2024,4,ETL
APT009026,PRJ0129,ANL019,2025-12-15,3,DOCUMENTAÇÃO
APT001783,PRJ0023,ANL005,30/03/2026,3,Modelagem
APT004802,PRJ0064,ANL020,05/12/2026,2,Apresentação
APT003280,PRJ0042,ANL001,2025-03-26,7,Documentação
APT000572,PRJ0008,ANL011,09/03/2026,4,Documentação
APT007776,PRJ0110,ANL014,03-fev-2025,7,DASHBOARD
APT006673,PRJ0093,ANL008,2024-09-25,7,Testes
APT005937,PRJ0081,ANL017,2026-06-18,5.5,Reunião com cliente
APT007673,PRJ0109,ANL001,2026-03-16,6.5,ETL
APT007113,PRJ0101,ANL012,2026-05-06,4,Apresentação
APT005685,PRJ0080,ANL009,2024-11-27,2,ETL
APT009452,PRJ0136,ANL001,2026-03-18,7,Apresentação
APT004055,PRJ0052,ANL016,2026-03-10,3.5,Coleta
APT004536,PRJ0061,ANL006,04/28/2025,6.5,Testes
APT002770,PRJ0034,ANL006,18/03/2024,6,ETL
APT007795,PRJ0110,ANL002,2025-02-14,"3,5",Reunião com cliente
APT000369,PRJ0006,ANL020,31/03/2025,6.5,Testes
APT005659,PRJ0079,ANL006,2025-06-06,"6,5",Coleta
APT006548,PRJ0091,ANL015,2025-12-22,3.5,Reunião com cliente
APT002953,PRJ0036,ANL001,04-mai-2026,2,Testes
APT007222,PRJ0103,ANL005,14/02/2025,6,Reunião com cliente
APT002432,PRJ0031,ANL009,2024-10-21,8,ETL
APT009724,PRJ0140,ANL024,2025-11-19,5.5,Dashboard
APT003424,PRJ0042,ANL001,2025-05-06,4,Documentação
APT005040,PRJ0069,ANL024,09/05/2024,6.5,Dashboard
APT002504,PRJ0032,ANL024,04/03/2026,6,Coleta
APT008704,PRJ0122,ANL009,2025-11-11,8.5,Coleta
APT001520,PRJ0018,ANL005,2025-10-06,7.5,Modelagem
APT005430,PRJ0077,ANL014,05/11/2024,6,ETL
APT006977,PRJ0099,ANL003,30/06/2025,4.5,ETL
APT000593,PRJ0008,ANL011,01/06/2026,4,Modelagem
APT000133,PRJ0003,ANL009,07/21/2025,"4,5",Testes
APT007931,PRJ0114,ANL005,04/26/2024,2,Documentação
APT009350,PRJ0134,ANL021,05/01/2026,6,Coleta
APT009383,PRJ0135,ANL020,2024-03-05,4,Coleta
APT000894,PRJ0011,ANL008,01/09/2025,6,Apresentação
APT008104,PRJ0118,ANL002,09/02/2026,4,Modelagem
APT009693,PRJ0140,ANL006,02/02/2026,2,Dashboard
APT009498,PRJ0136,ANL013,09-mar-2026,6,Dashboard
APT002404,PRJ0030,ANL015,2024-10-14,5.5,Dashboard
APT000862,PRJ0010,ANL007,2024-07-15,3,Modelagem
APT004572,PRJ0062,ANL023,2024-11-26,6,Reunião com cliente
APT003887,PRJ0050,ANL020,2025-10-13,4,Dashboard
APT008648,PRJ0122,ANL015,2025-09-08,4,Testes
APT009124,PRJ0130,ANL007,2025-04-16,4.5,Dashboard
APT002002,PRJ0026,ANL021,10/13/2025,5,Modelagem
APT009136,PRJ0130,ANL001,2025-05-23,4,Apresentação
APT003442,PRJ0042,ANL001,04/08/2025,6,Modelagem
APT007023,PRJ0101,ANL012,2026-05-08,8.5,Reunião com cliente
APT007333,PRJ0104,ANL012,2024-05-16,"5,5",Dashboard
APT001167,PRJ0013,ANL023,09/12/2024,2,Reunião com cliente
APT001480,PRJ0017,ANL022,2025-01-15,3,Coleta
APT008482,PRJ0120,ANL019,06/04/2026,6,Coleta
APT006633,PRJ0093,ANL014,2024-09-06,6,Documentação
APT001638,PRJ0021,ANL008,12/03/2025,3,Reunião com cliente
APT002948,PRJ0036,ANL007,2026-04-28,6.5,Modelagem
APT007470,PRJ0106,ANL003,2026-06-25,6.5,Testes
APT004944,PRJ0066,ANL009,2024-12-03,8.5,Testes
APT007361,PRJ0106,ANL015,2026-05-27,6,ETL
APT008999,PRJ0129,ANL013,2026-01-28,8,Coleta
APT002064,PRJ0026,ANL021,28-out-2025,2,Dashboard
APT002366,PRJ0029,ANL001,06/20/2025,4.5,Coleta
APT008685,PRJ0122,ANL009,14/11/2025,6,Reunião com cliente
APT003118,PRJ0039,ANL013,2024-11-04,7,Coleta
APT006470,PRJ0089,ANL022,2024-08-28,6.5,Reunião com cliente
APT007602,PRJ0107,ANL017,04/21/2025,7,Documentação
APT009560,PRJ0137,ANL019,14/07/2025,2,Modelagem
APT001612,PRJ0020,ANL022,2024-03-14,6,Documentação
APT004627,PRJ0063,ANL007,06/26/2026,6,Testes
APT005442,PRJ0077,ANL008,2024-10-22,6.5,Modelagem
APT004143,PRJ0053,ANL002,31-mar-2026,4,Modelagem
APT004644,PRJ0063,ANL007,2026-06-15,6,Modelagem
APT008181,PRJ0119,ANL012,29/02/2024,3,ETL
APT004334,PRJ0056,ANL009,2025-04-21,7,Testes
APT001159,PRJ0013,ANL023,2024-11-25,"3,5",Dashboard
APT008294,PRJ0120,ANL001,22-abr-2026,5,Coleta
APT000472,PRJ0007,ANL016,2025-02-14,7,Modelagem
APT003547,PRJ0043,ANL005,02/12/2025,"7,5",ETL
APT001592,PRJ0019,ANL004,2025-02-10,4.5,Reunião com cliente
APT000514,PRJ0007,ANL016,2025-01-13,8.5,Dashboard
APT004686,PRJ0063,ANL001,2026-05-28,5,Coleta
APT007448,PRJ0106,ANL015,05/04/2026,6,Modelagem
APT000171,PRJ0004,ANL017,2024-04-24,3,Documentação
APT005159,PRJ0070,ANL010,05/20/2025,7,Documentação
APT003963,PRJ0051,ANL005,2024-11-25,2,Modelagem
APT000367,PRJ0006,ANL020,2025-05-19,2,Reunião com cliente
APT007863,PRJ0113,ANL010,2024-05-29,6,Modelagem
APT003350,PRJ0042,ANL007,2025-09-12,4,Apresentação
APT008318,PRJ0120,ANL019,2026-05-20,6.5,Testes
APT007357,PRJ0106,ANL015,04/01/2026,"4,5",Apresentação
APT002163,PRJ0026,ANL021,09/18/2025,4,Dashboard
APT007231,PRJ0103,ANL023,02/14/2025,"8,5",Apresentação
APT002486,PRJ0032,ANL018,2026-06-02,8,Documentação
APT006650,PRJ0093,ANL002,11/14/2024,2,Reunião com cliente
APT002259,PRJ0029,ANL001,09/10/2025,4,Apresentação
APT004390,PRJ0057,ANL018,2026-03-23,7,Documentação
APT005498,PRJ0078,ANL011,2025-10-22,3,Modelagem
APT002239,PRJ0028,ANL022,07-out-2024,"7,5",Coleta
APT004933,PRJ0066,ANL015,01/11/2024,6,Testes
APT000125,PRJ0003,ANL021,18-jun-2025,4,ETL
APT007750,PRJ0109,ANL019,2026-05-11,3,Dashboard
APT004797,PRJ0064,ANL008,2026-04-06,8,Coleta
APT005162,PRJ0070,ANL022,2025-07-07,2,Testes
APT009653,PRJ0139,ANL011,12/10/2024,2.5,Coleta
APT004503,PRJ0060,ANL018,2025-05-12,6,Modelagem
APT001983,PRJ0025,ANL004,2025-02-21,5,Documentação
APT005619,PRJ0079,ANL006,14/05/2025,2,Coleta
APT000597,PRJ0008,ANL023,2026-04-29,5,Coleta
APT003915,PRJ0050,ANL014,2025-10-17,2,Apresentação
APT006006,PRJ0082,ANL022,04/14/2025,4,Testes
APT004352,PRJ0056,ANL009,07/04/2025,6,Coleta
APT003053,PRJ0039,ANL007,2025-02-03,8.5,Documentação
APT001745,PRJ0023,ANL023,2026-03-09,6.5,Coleta
APT001410,PRJ0016,ANL004,2026-06-04,2,ETL
APT009084,PRJ0130,ANL001,16/06/2025,6,Documentação
APT000474,PRJ0007,ANL022,01/10/2024,6.5,Documentação
APT001120,PRJ0013,ANL023,10/30/2024,4.5,Coleta
APT003934,PRJ0050,ANL002,10/01/2025,8,Coleta
APT000234,PRJ0005,ANL011,2025-02-13,8,Documentação
APT005879,PRJ0081,ANL005,05-mai-2026,7,Modelagem
APT007700,PRJ0109,ANL019,04/24/2026,3,Testes
APT001658,PRJ0021,ANL020,22-dez-2025,8,Coleta
APT004978,PRJ0066,ANL003,2024-10-22,4,Reunião com cliente
APT004987,PRJ0067,ANL001,2024-06-03,8,Apresentação
APT005276,PRJ0072,ANL012,10/10/2025,3.5,COLETA
APT002757,PRJ0034,ANL018,09-abr-2024,6,Dashboard
APT000511,PRJ0007,ANL010,11/15/2024,"2,5",Apresentação
APT004633,PRJ0063,ANL001,02-jun-2026,4,Documentação
APT007882,PRJ0113,ANL010,04/29/2024,3,Dashboard
APT001449,PRJ0017,ANL022,02/20/2025,8,Coleta
APT004956,PRJ0066,ANL021,12/10/2024,6,Documentação
APT000939,PRJ0012,ANL017,2026-04-20,6,Modelagem
APT003590,PRJ0045,ANL016,11-mar-2025,3,Testes
APT004171,PRJ0055,ANL002,15-jul-2024,5,Reunião com cliente
APT001683,PRJ0022,ANL003,2026-02-20,6.5,Dashboard
APT002344,PRJ0029,ANL013,25-ago-2025,2.5,Modelagem
APT005454,PRJ0078,ANL005,2025-06-16,5.5,Testes
APT003338,PRJ0042,ANL013,28-abr-2025,6,ETL
APT007255,PRJ0103,ANL005,2025-01-31,6,Documentação
APT003834,PRJ0048,ANL023,10/12/2024,8,Apresentação
APT004720,PRJ0063,ANL013,2026-06-01,4,Dashboard
APT006388,PRJ0089,ANL022,2024-06-25,4.5,Testes
APT006413,PRJ0089,ANL016,2024-08-26,7,Dashboard
APT000135,PRJ0003,ANL015,2025-10-14,5.5,Reunião com cliente
APT007055,PRJ0101,ANL006,20-abr-2026,7,Coleta
APT006565,PRJ0092,ANL007,14-ago-2024,6,Testes
APT004887,PRJ0065,ANL022,2026-02-18,6.5,Apresentação
APT009003,PRJ0129,ANL013,2025-12-03,6,Dashboard
APT002304,PRJ0029,ANL019,2025-09-24,3,Testes
APT005569,PRJ0079,ANL006,2025-05-22,"6,5",Testes
APT006544,PRJ0091,ANL015,04-dez-2025,4,Reunião com cliente
APT007547,PRJ0106,ANL015,2026-04-09,2.5,Testes
APT004247,PRJ0055,ANL002,18/07/2024,2,Dashboard
APT008453,PRJ0120,ANL007,2026-06-15,2,Modelagem
APT002039,PRJ0026,ANL003,2025-09-29,6.5,Apresentação
APT007402,PRJ0106,ANL009,2026-04-06,6,Documentação
APT002016,PRJ0026,ANL021,01/08/2026,4.5,Apresentação
APT005205,PRJ0070,ANL004,2025-04-11,5,Reunião com cliente
APT005363,PRJ0075,ANL014,2025-08-05,3,Testes
APT001875,PRJ0024,ANL017,16-set-2025,6.5,Modelagem
APT008930,PRJ0127,ANL012,06/11/2025,3,Coleta
APT007319,PRJ0104,ANL006,2024-04-30,2,Testes
APT006666,PRJ0093,ANL002,2024-09-30,6,Coleta
APT007256,PRJ0103,ANL017,2025-01-27,3,Testes
APT003297,PRJ0042,ANL001,06/02/2025,8.5,Testes
APT003085,PRJ0039,ANL001,22/01/2025,4,Coleta
APT000164,PRJ0004,ANL017,2024-03-25,7.5,ETL
APT004747,PRJ0064,ANL008,2026-05-11,7,Apresentação
APT005656,PRJ0079,ANL024,06/23/2025,3,Coleta
APT001143,PRJ0013,ANL011,2024-10-28,2.5,Apresentação
APT005853,PRJ0081,ANL017,2026-06-08,4,Testes
APT005383,PRJ0076,ANL021,05/20/2024,7,Reunião com cliente
APT002372,PRJ0029,ANL013,10-nov-2025,4,ETL
APT003758,PRJ0047,ANL024,12-dez-2024,8,Reunião com cliente
APT001194,PRJ0014,ANL002,2024-10-03,2,Reunião com cliente
APT006601,PRJ0093,ANL008,09/04/2024,4,REUNIÃO COM CLIENTE
APT000294,PRJ0005,ANL017,03/04/2025,4.5,Reunião com cliente
APT005830,PRJ0081,ANL023,19-jun-2026,6,Dashboard
APT002881,PRJ0036,ANL019,2026-04-22,8,Coleta
APT001800,PRJ0024,ANL023,2025-10-14,4,Apresentação
APT006324,PRJ0086,ANL015,2026-04-20,6,Dashboard
APT000861,PRJ0010,ANL013,08/05/2024,6,Apresentação
APT003894,PRJ0050,ANL020,2025-11-06,2,Coleta
APT004520,PRJ0060,ANL012,12/05/2025,3.5,Reunião com cliente
APT008779,PRJ0124,ANL010,2024-10-16,6,Reunião com cliente
APT008760,PRJ0123,ANL008,2025-07-17,7.5,ETL
APT000854,PRJ0010,ANL019,07/30/2024,2,ETL
APT008664,PRJ0122,ANL021,20/10/2025,6.5,Coleta
APT008719,PRJ0122,ANL021,2025-09-05,2,Apresentação
APT008501,PRJ0121,ANL003,2026-06-04,8,ETL
APT000498,PRJ0007,ANL016,2025-01-29,4.5,ETL
APT001632,PRJ0021,ANL020,2025-10-17,3,Coleta
APT001852,PRJ0024,ANL005,2025-08-20,4.5,Coleta
APT003862,PRJ0049,ANL018,20/01/2026,6,ETL
APT005433,PRJ0077,ANL020,2024-11-22,6,Coleta
APT007066,PRJ0101,ANL018,2026-05-15,6.5,Dashboard
APT002683,PRJ0034,ANL012,2024-05-02,5,Coleta
APT001138,PRJ0013,ANL005,2024-10-30,7,Apresentação
APT008663,PRJ0122,ANL003,2025-09-22,6,Reunião com cliente
APT000562,PRJ0007,ANL004,2024-09-19,4.5,Modelagem
APT001482,PRJ0017,ANL004,05/03/2025,4,Testes
APT001755,PRJ0023,ANL011,23/01/2026,3,ETL
APT001192,PRJ0014,ANL020,2024-09-10,6,Modelagem
APT002803,PRJ0035,ANL016,2025-03-11,8,Testes
APT007098,PRJ0101,ANL018,05/28/2026,2,ETL
APT009669,PRJ0139,ANL017,2024-11-25,8.5,Testes
APT008849,PRJ0126,ANL023,2026-02-04,5,Apresentação
APT009006,PRJ0129,ANL007,2025-12-24,4,ETL
APT006797,PRJ0096,ANL003,04/27/2026,6,ETL
APT009585,PRJ0138,ANL017,2026-05-22,8,Coleta
APT001220,PRJ0014,ANL008,2024-07-08,2,Modelagem
APT005709,PRJ0080,ANL021,2024-11-20,6,Coleta
APT000351,PRJ0006,ANL014,2025-07-07,6,ETL
APT000038,PRJ0001,ANL022,2024-05-07,5,Documentação
APT003160,PRJ0039,ANL019,2025-01-13,6,Dashboard
APT007856,PRJ0112,ANL015,2025-08-06,4,Apresentação
APT006961,PRJ0099,ANL003,2025-06-16,6,Reunião com cliente
APT008534,PRJ0121,ANL015,2026-05-28,3.5,Testes
APT005212,PRJ0070,ANL022,2025-06-23,8.5,ETL
APT009726,PRJ0140,ANL024,2025-11-24,2,DOCUMENTAÇÃO
APT006112,PRJ0083,ANL009,2025-08-06,2,ETL
APT000159,PRJ0004,ANL023,04/04/2024,4,Documentação
APT005537,PRJ0078,ANL005,10/16/2025,3.5,Dashboard
APT008200,PRJ0119,ANL006,2024-04-23,6,Dashboard
APT005183,PRJ0070,ANL016,2025-05-13,4,Dashboard
APT004496,PRJ0060,ANL012,2025-05-06,8,Dashboard
APT004493,PRJ0059,ANL008,17-mar-2025,4,Modelagem
APT004861,PRJ0064,ANL014,2026-03-26,"4,5",Modelagem
APT007320,PRJ0104,ANL018,13/05/2024,7,Documentação
APT001387,PRJ0016,ANL004,2026-05-18,6,Documentação
APT007860,PRJ0112,ANL021,03-jul-2025,6,Coleta
APT005178,PRJ0070,ANL016,21/03/2025,6.5,ETL
APT000310,PRJ0006,ANL020,2025-04-28,3,Apresentação
APT008800,PRJ0124,ANL016,2024-10-14,6.5,ETL
APT004273,PRJ0056,ANL021,2025-03-03,6,Reunião com cliente
APT007568,PRJ0106,ANL021,2026-06-18,4,Apresentação
APT007753,PRJ0109,ANL013,2026-03-25,"4,5",Coleta
APT009301,PRJ0133,ANL018,01/06/2026,"6,5",ETL
APT008107,PRJ0118,ANL002,2026-02-02,"4,5",Dashboard
APT005218,PRJ0070,ANL016,2025-06-30,7,Reunião com cliente
APT005655,PRJ0079,ANL024,10-jul-2025,6,Reunião com cliente
APT001951,PRJ0025,ANL016,04/04/2025,8,COLETA
APT006684,PRJ0094,ANL016,21-ago-2025,5.5,Coleta
APT001515,PRJ0018,ANL011,2025-10-06,6,Apresentação
APT005965,PRJ0081,ANL017,2026-04-08,4,Reunião com cliente
APT004554,PRJ0062,ANL023,2024-11-14,6,ETL
APT007031,PRJ0101,ANL024,2026-06-08,5,Testes
APT005490,PRJ0078,ANL011,2025-07-01,8.5,Modelagem
APT001815,PRJ0024,ANL005,2025-09-22,8,Documentação
APT002989,PRJ0037,ANL016,06/09/2025,6,Reunião com cliente
APT001452,PRJ0017,ANL010,2025-03-13,8,ETL
APT005266,PRJ0072,ANL006,2025-11-03,5.5,Reunião com cliente
APT009271,PRJ0133,ANL024,2026-06-03,6,Apresentação
APT000928,PRJ0012,ANL023,2026-04-27,5.5,Dashboard
APT001236,PRJ0014,ANL002,2024-07-31,6,Dashboard
APT006315,PRJ0086,ANL015,2026-03-16,6,Modelagem
APT008254,PRJ0119,ANL018,2024-01-16,7,Coleta
APT002752,PRJ0034,ANL006,2024-06-03,5.5,ETL
APT002325,PRJ0029,ANL001,2025-09-19,7,Dashboard
APT007419,PRJ0106,ANL021,06-abr-2026,5.5,Modelagem
APT007846,PRJ0112,ANL015,07-jul-2025,6,Apresentação
APT000995,PRJ0012,ANL023,2026-05-13,6,ETL
APT009197,PRJ0131,ANL009,14-mar-2024,6,Dashboard
APT007682,PRJ0109,ANL007,2026-06-10,6,Testes
APT006757,PRJ0095,ANL008,2025-02-19,"3,5",Apresentação
APT000439,PRJ0007,ANL022,14/02/2025,4,Modelagem
APT009333,PRJ0134,ANL003,2026-02-03,4,ETL
APT007684,PRJ0109,ANL019,17/04/2026,6,Coleta
APT006753,PRJ0095,ANL014,23/04/2025,6.5,Coleta
APT008752,PRJ0123,ANL002,2025-06-27,4,ETL
APT006041,PRJ0082,ANL004,05/12/2025,6,Dashboard
APT008803,PRJ0124,ANL016,2024-11-04,4,Reunião com cliente
APT005543,PRJ0078,ANL011,16-jun-2025,5,ETL
APT001878,PRJ0024,ANL017,2025-09-01,3,Apresentação
APT007897,PRJ0113,ANL004,2024-06-03,7,ETL
APT007380,PRJ0106,ANL009,2026-06-02,7,Testes
APT009603,PRJ0138,ANL017,28-mai-2026,2,Testes
APT008823,PRJ0126,ANL005,2026-03-31,7,Coleta
APT001554,PRJ0019,ANL022,02/07/2025,4,Testes
APT008429,PRJ0120,ANL019,2026-04-01,5.5,ETL
APT003385,PRJ0042,ANL001,2025-08-18,3,Testes
APT000944,PRJ0012,ANL017,13-fev-2026,7,Documentação
APT001483,PRJ0017,ANL010,07-fev-2025,8,Dashboard
APT002135,PRJ0026,ANL021,11/06/2025,5.5,Testes
APT003629,PRJ0046,ANL016,2024-01-29,3,Modelagem
APT004543,PRJ0062,ANL017,01/31/2025,5,Coleta
APT002489,PRJ0032,ANL018,2026-03-11,7.5,Testes
APT004542,PRJ0062,ANL023,02-dez-2024,7.5,Dashboard
APT006876,PRJ0098,ANL024,2025-08-12,2,DASHBOARD
APT003064,PRJ0039,ANL007,09/12/2024,4.5,Apresentação
APT005571,PRJ0079,ANL006,16-jul-2025,3,Dashboard
APT007696,PRJ0109,ANL013,2026-05-27,4,Coleta
APT002896,PRJ0036,ANL007,16/06/2026,4.5,Coleta
APT007862,PRJ0113,ANL004,2024-04-29,3,Apresentação
APT002829,PRJ0036,ANL007,2026-05-06,8,ETL
